0	0	275.8519543	275.8519543
10	49.79666379	226.7840868	276.5807506
20	64.9235462	215.1198291	280.0433753
30	82.68473093	189.2997363	271.9844672
40	98.00743428	176.0507498	274.0581841
50	103.135581	169.0136885	272.1492694
60	114.282306	156.746845	271.0291511
90	122.8903197	143.6707297	266.5610494
105	132.3932848	142.8014247	275.1947094
150	134.1249708	140.1953245	274.3202953
180	133.2589782	134.1249708	267.383949
